gene1;gene2;bma_resnik;bma_seco;gic_resnik;gic_seco;sim(phen series)
SOX11;SOX4;0.4403899009642597;0.7971624843763823;0.8329979870082751;0.8299060094438195;1.0
GNB3;VKORC1;0.0014201477106188314;0.02609815971986706;6.0601555131166e-05;0.001504980676025268;0.0
DNAJC5;RPS10;0.08566531300398278;0.1703754982647736;0.01113816151959434;0.013544778334235657;0.0
SETD5;ARID2;0.3386013019240439;0.6480657989866307;0.29933548573737834;0.33382921453645564;0.3333333333333333
SYNE2;TRAC;0.060944535852977065;0.14311823678639568;0.008506029637530875;0.013690200861229202;0.0
MAGED2;MLH3;0.051863730993973116;0.10153915778292597;0.0050897426246328285;0.005662739484725653;0.0
EPHX2;SRGAP1;0.05797893934484093;0.10482435110729783;0.010452903145538688;0.01391062072660872;0.0
MYH9;GP1BA;0.4013652311297508;0.6280309692453531;0.2425989261965021;0.26429849761409674;0.5
KANK2;NUP160;0.2717890215951121;0.4573916570063833;0.13827216754175653;0.14675349841986635;1.0
NEFL;HK1;0.2782609666126267;0.4524642908769071;0.18292435760451373;0.18475655160711554;0.5
DCDC2;SLC26A4;0.2252741096370376;0.3917940476331536;0.11434856093478883;0.12958494752487382;0.5
G6PC3;HLA-DQB1;0.20501299239932266;0.3623209771852281;0.06207215361733991;0.07162173741579876;0.0
PDE6B;PRPF4;0.4105717703602351;0.7780767948966507;0.8017221687034449;0.8352622033519366;0.5
SLC33A1;ENTPD1;0.27438497758141345;0.5528299969909529;0.2411613122959897;0.25413344536264043;1.0
GFM1;RMND1;0.2832358582341432;0.585939259182765;0.26927711559848305;0.2978157673785931;1.0
COLQ;MAD2L2;0.17296567324215667;0.32820566973512016;0.06636007310171171;0.0781059681751003;0.0
CRYBA2;NHS;0.25957360918120725;0.4732216018197181;0.0674241480137247;0.07565177617730351;1.0
HS6ST1;F2;0.14231777205521315;0.24828780308970955;0.061576086552194674;0.06465623565146461;0.0
TTC8;RXYLT1;0.23190670651596226;0.4420783354602497;0.12608937002340145;0.1413246930153942;0.0
PIK3CD;PIK3R1;0.2927091843351393;0.4491789914227306;0.11357615342021578;0.11074775743633364;1.0
UQCRB;CRB2;0.0014201477106188314;0.02609815971986706;5.843441052334724e-05;0.0012889240674634874;0.0
SLC25A11;ACE;0.17434144320686756;0.2943722681271591;0.047990806948427014;0.05351039956239436;0.0
NDUFS1;KCNQ2;0.24738569668356716;0.5176574772399194;0.13445734072734564;0.15858895423843705;0.0
UBA5;KCNT2;0.2610462804388571;0.5983438466598283;0.1578118182259256;0.16890765816300116;0.5
MAB21L2;BCOR;0.2499171993627856;0.4607760291654685;0.07485910011898486;0.08608693280285915;0.5
FAM161A;CHD7;0.23993571069016434;0.4544963949168166;0.06246251123653476;0.075369672724389;0.0
DYNC2LI1;TGM5;0.1307355218237215;0.21254358322849665;0.013342685824586408;0.013406546412515995;0.0
MCM9;SLC12A1;0.1643207232790978;0.3406740404618247;0.03156675833700645;0.04907492517099487;0.0
SMARCB1;SOX4;0.3791566199518987;0.6861951163789943;0.4331119576094635;0.4675685142427091;0.25
MSH2;CDC14A;0.09269095334963444;0.1630800121960173;0.005981041286034037;0.006854026232705121;0.0
UBAP1;NIPA1;0.28036235681071897;0.5342987086917327;0.2623029716822911;0.2997977415964409;1.0
F9;HS6ST2;0.03978896216037142;0.08746660215046811;0.019742931654608286;0.021298118888396198;0.0
PDZD7;MYO6;0.26865140819522354;0.51324225154729;0.16644357246814806;0.1810947388487072;0.3333333333333333
FGF8;COX7B;0.2685139402676736;0.5078070333897232;0.16828908755516156;0.19027988628567247;0.0
ALG2;DLX3;0.11161357698681544;0.20042728827630926;0.025453233708954512;0.02704893916386095;0.0
ELAC2;CAV1;0.1919552523665944;0.4044523449981282;0.04140915100307143;0.052239521412606425;0.0
BBS10;LZTFL1;0.4262194438681575;0.7946831829885352;0.853426204837155;0.8642604864608001;1.0
ALG10B;CALM1;0.4999081724768378;0.7487283879260321;0.3568463778862324;0.3524728086103333;1.0
KLHL40;KBTBD13;0.3277233602795773;0.5681370773236618;0.2638439678018435;0.2653162291554297;1.0
KCNJ10;COL4A2;0.14559744191999607;0.35067512375890586;0.03337280949436964;0.053315703399796986;0.0
ROM1;CNGA1;0.4370484371256233;0.8089518802887687;0.8862203677149993;0.9135332604071971;0.5
CRYBA4;NOTCH1;0.1449747229182041;0.2636036855364012;0.013832846908489708;0.01678549050212701;0.0
DDOST;ALG2;0.19759484603803684;0.4065355001969542;0.07350467998612205;0.09338509355444256;0.3333333333333333
CIC;PACS1;0.16023525970508892;0.4335829605693045;0.03505267505169009;0.05334167272679277;0.5
ERLIN1;AP4B1;0.2755907559094873;0.5439778706174887;0.17960494971420954;0.18988750355196474;1.0
SACS;CHP1;0.3112414456949302;0.5746809762811046;0.16930176336576044;0.19043160535916448;1.0
MORC2;KCND3;0.18012361319530806;0.3676782378388757;0.12048021733056705;0.13568965083310547;0.0
GJB6;OTOF;0.17567570234723628;0.3464472095825613;0.028679491257521582;0.03833564719741148;0.25
KIZ;MECR;0.19880541604149105;0.4215739665274474;0.1083929053369099;0.12083716281904365;0.0
PYROXD1;FLNC;0.3115130702186904;0.5118189351274037;0.17549958618149245;0.17920486157539953;1.0
RAB27A;CNTNAP1;0.11403261298614792;0.24173058699351505;0.048345437401808834;0.058125508992132126;0.0
PDX1;NBAS;0.2286314966265196;0.428288230899576;0.10200744670807152;0.11383239434397492;0.0
FOXC1;KIF7;0.25903508524561764;0.4823568102653608;0.11715458580989588;0.13631875437700694;0.0
MYLK2;CAV3;0.3281689021229355;0.4685683031694237;0.11098854857907864;0.11642284261112515;0.5
DMD;ACTN2;0.25740794929308863;0.4431657484961503;0.1329817307360238;0.13276307711335747;0.5
FBXL4;LZTR1;0.2376910552435727;0.4397487856154828;0.12939088548843372;0.14064241633398794;0.0
RAC1;PLEC;0.2321267838767111;0.43194013048616;0.0850016502594239;0.09912967897331454;0.0
PRKDC;MCM4;0.18791239351962846;0.3763644724669898;0.13468767697350034;0.15028388441979007;1.0
COLEC11;MSN;0.044042214644181975;0.09146107994873813;0.006537200310352154;0.00713717543398728;0.0
PNPLA6;ZFYVE27;0.2669422551379351;0.4929362290416812;0.09099475356851977;0.10094000475760664;1.0
PACS2;TTC37;0.21096731557239268;0.42919198211733933;0.0959068947960667;0.11544591244586044;0.0
POFUT1;POGLUT1;0.20599103581796133;0.32942211284307554;0.06782471819792485;0.07604632111300606;0.5
FCGR3A;CD2AP;0.0014201477106188314;0.02609815971986706;7.025147385810693e-05;0.0015778755680529064;0.0
LITAF;SBF2;0.4427845656872416;0.6990423208878321;0.4755501947116868;0.4580307293029338;1.0
MIR17HG;NDUFS6;0.1210603860115564;0.2807798267510498;0.07041014084868688;0.09325874547465893;0.0
FANCD2;UBE2T;0.4759963215685967;0.809063026004299;0.8582766067167837;0.878621473738528;0.5
SAMD12;CLIC2;0.1242331177948338;0.2978561809838229;0.022936139469747933;0.036406663510636816;0.0
KRAS;MAP2K2;0.3938071163344394;0.6986285012857607;0.284900665551078;0.3212610898927764;0.5
PROKR2;FGF17;0.4537053898107176;0.7889767788700417;0.6553308265149487;0.6618533920296105;1.0
TPO;ACVRL1;0.15807884911285236;0.2935277191899486;0.05152248152858133;0.060073103216730275;0.0
DDOST;TBK1;0.18608364502432198;0.39040450187953946;0.06792595605260092;0.08265199612322707;0.0
KIAA0586;PDGFB;0.25440272556321714;0.473563054782206;0.07909320405558266;0.09671272750771016;0.0
CNGB1;IFT172;0.3160430128854854;0.6045773768472984;0.3027866967392138;0.3354013937355349;0.5
NDUFB3;NDUFAF5;0.4159751212812565;0.7665532282300141;0.6532087488824945;0.6593683161216685;0.3333333333333333
SNTA1;CALM1;0.5658126782879672;0.8330789338749232;0.8335094414378119;0.8210131443785047;0.5
ALDH1A3;MPDU1;0.16229874155665586;0.29911964150909764;0.07140968114207374;0.0699213861252163;0.0
SLC16A12;FDPS;0.0014201477106188314;0.02609815971986706;0.00013126622097853874;0.0030810470316444865;0.0
TGFBR2;TGFB3;0.4287735497243151;0.6984967901196357;0.3865074524588827;0.3962742873545686;0.5
CEP164;COLQ;0.1233463872904537;0.24515040863207066;0.03443649006234256;0.044366318756689616;0.0
P4HB;B3GALNT2;0.18984970260176104;0.3736058198798526;0.05186760470390255;0.05928545947458112;0.0
ISCA2;LAMA4;0.046388077601500384;0.11912537363658983;0.01366743216959344;0.016965780542093637;0.0
SYT14;SPTBN2;0.3735184909525373;0.6963458205219393;0.30191621548591024;0.33279876253326385;0.5
DYRK1A;PPP2R1A;0.2290778112691769;0.5044182342671215;0.20209183111423046;0.22533251933724294;1.0
CACNA1F;PDE6C;0.4318497200616397;0.6746519499603021;0.34667256042643385;0.3739874146400132;0.5
MOCOS;COPB2;0.10985648824630796;0.19734853859894294;0.032051136823333264;0.029731654284642414;0.0
PEX14;PDE6A;0.2655069257476009;0.5112024240802113;0.15051100022156633;0.1668795720092364;0.0
SLC26A3;CDC14A;0.0014201477106188314;0.02609815971986706;6.108412925557719e-05;0.0014223679618522026;0.0
YARS1;NDRG1;0.3404127671765985;0.5303242440575024;0.21578303918828592;0.23395192536147566;1.0
SLC16A12;MAF;0.18379042757682684;0.3491156085066658;0.034922173174677405;0.0364069729737386;1.0
KCNT1;KCNT2;0.27402312797602657;0.6241908428576983;0.2152610656645276;0.2541465516803934;0.5
CHCHD10;HIVEP2;0.22248918305833765;0.4703158141055484;0.094646607742688;0.1069814036913282;0.0
COL13A1;CHRND;0.4329198567988331;0.7292079890961803;0.42609778957117306;0.43924879463647054;1.0
PEX10;WNT2B;0.16210704119796082;0.3600248046054433;0.021023725574022854;0.02631963178527129;0.0
IDS;NDUFAF2;0.23608052068911975;0.4629651444370104;0.1311652411257294;0.14846115159787246;0.0
MGAT2;COG2;0.18785112159407125;0.37091298482026136;0.07257502612039657;0.08787170722475443;1.0
DST;TSPAN7;0.1605470043322854;0.29624293472869834;0.05931628163138484;0.05959465537891912;0.0
MRPS16;CENPJ;0.1750904396568145;0.3680099434995511;0.10278149342924517;0.11797795103391165;0.0
LMNA;IGHMBP2;0.29932170935517305;0.5213437187107293;0.06375064172586865;0.07472374021842618;0.16666666666666666
NFKB2;GH1;0.2295092625310877;0.3842904358140388;0.0780972106344672;0.08368018512535517;0.0
ICOS;HSPA9;0.2359261929469869;0.3962447988777985;0.10374393956195237;0.10962908324466464;0.0
TNNT2;GATAD1;0.4627510253997094;0.7990912839537727;0.7930841953054073;0.8166688654519096;0.25
PEX3;PEX19;0.4282586108257924;0.7794547752802736;0.762618455906482;0.783114703021258;1.0
B9D1;CFI;0.1938659608878678;0.33560022045726906;0.049940877524569535;0.05529006603608914;0.0
CAP2;FLG2;0.19288456112316724;0.30479405657136704;0.08046177789273577;0.08028535622276298;1.0
GNAL;TUBB4A;0.4218628493145741;0.6319659188683009;0.1367455712535695;0.12528674078318486;0.5
CDSN;APCDD1;0.33550717882477343;0.5343791757971801;0.12624893508278584;0.13319123141069575;1.0
GUCY2D;RPGRIP1;0.3349185832948516;0.5725039656488087;0.20904838440951196;0.2344228378929605;0.5
NDP;PQBP1;0.24448329409493216;0.4790773967431992;0.1644486602717619;0.19611084122200834;0.0
HYAL1;CTCF;0.18170948671756804;0.33565805975123697;0.1076958975491866;0.11407300952389908;0.0
OPHN1;AP1S2;0.33357686434022754;0.6828710133015172;0.3831824553771912;0.40550992131229785;1.0
KRT17;SCNN1B;0.10838462489189724;0.19360324867797465;0.03242657608978311;0.036512889039992856;0.0
TNIK;CRADD;0.43735924409696425;0.8414274908249201;0.9389698977406484;0.9513592024418204;1.0
ROM1;RD3;0.2596439476608386;0.4995604528430706;0.224390246040818;0.235188182354482;1.0
IQSEC2;HLA-C;0.13194888892853904;0.2153359254055344;0.010960608860060592;0.010125178450999773;0.0
WDR11;ADAT3;0.20276925578434124;0.42283000324212106;0.10006800703526672;0.12010960758412795;0.0
RPL15;RPS29;0.4411065027623316;0.7197848857360163;0.7195028412081188;0.7556222140659475;1.0
FANCD2;ADAM9;0.1415724483102095;0.25912004467888544;0.008543515186196643;0.009952398184125187;0.0
PRKCSH;WNT1;0.10135827465052202;0.18294068077307274;0.034965008816713244;0.03658458405356449;0.0
GPR143;NCAPD3;0.047462341386510766;0.10935346665545076;0.0052141741023575;0.006648268526116247;0.0
EGF;TRPM6;0.277059169555282;0.4894096253712;0.1731952444314027;0.14986533765888296;1.0
LITAF;NEFL;0.4116034527925482;0.6587698953982183;0.2741788222118358;0.2680162666811765;1.0
GCH1;GATAD2B;0.21944810455852515;0.4343443998397001;0.0891234583892771;0.10361263970978632;0.0
SFTPB;KIF21A;0.0014201477106188314;0.02609815971986706;3.499741038443185e-05;0.000884094702357088;0.0
NEFH;HSPB1;0.3687397270271917;0.6038436482620326;0.17425885566876842;0.17922297992631034;0.5
HMGB3;DKC1;0.1668410194887489;0.3646827923477093;0.06887929946936862;0.09408997645707798;0.0
ANXA11;VAPB;0.4512757945072412;0.8022097186370685;0.6916835462344971;0.6945994718257605;1.0
REN;COL4A3;0.25676008984888976;0.39454371841892094;0.12597610908797033;0.12726874930979656;0.0
ZBTB11;TGFB2;0.13639301811818755;0.2676288598982395;0.03339357919940145;0.039106249305323776;0.0
NAA10;DAG1;0.2502004207471243;0.4962573543717516;0.12787632269256793;0.15073444486112048;0.0
BFSP1;CRYAB;0.1893210589099392;0.3502230854258872;0.020639659540746067;0.023750529913210732;0.3333333333333333
PIK3CD;CARMIL2;0.27761736252279584;0.4329087719470025;0.11823394929528785;0.1248179724147202;0.5
KCNJ13;PRPH2;0.3070083943685613;0.5319337895013321;0.12467272439088192;0.15132522572150928;1.0
GAS8;PIH1D3;0.5369779265807488;0.8943286441669396;0.9007141106976552;0.9078273146269816;1.0
DNAH1;LRRC6;0.5029219790948696;0.8373866807375476;0.6542338654571617;0.7164358383589972;0.5
DOK7;ALG14;0.3640058215380158;0.6154710650638606;0.22919309291201076;0.2397185185877864;1.0
TFG;ZFYVE26;0.2996509456684838;0.5284329970823739;0.1912416303431167;0.20938549385699268;1.0
PLCE1;PCNT;0.1119047744194212;0.19689328447734933;0.00495176341714811;0.00562597397853513;1.0
KCNC3;PRKCG;0.3320048569663588;0.6238162181865522;0.3005553770236343;0.32721790590114275;1.0
PACS1;DPF2;0.3124287490457516;0.6198135363040412;0.23413943936943;0.2712463752457739;0.3333333333333333
NR2E3;BBS2;0.35866333412916906;0.6753222114255479;0.40377246923335575;0.450516205482801;0.5
NEFH;ERBB4;0.4242118953458832;0.7534296405565328;0.3902322841323237;0.4085444173564592;0.5
RELB;MSN;0.26159172056253555;0.4409028571309448;0.17522443436344082;0.18873060706518185;1.0
CEP57;IL10RA;0.1783604743075084;0.26947777310354515;0.026388833222898842;0.02512038620941599;0.0
CEP104;PEX3;0.24384521389915925;0.5017359532526218;0.1492302670190069;0.17086673118194304;0.0
SLC25A1;ALG14;0.33244745914974355;0.5837788700724567;0.19054166947601933;0.2027049731130741;0.3333333333333333
NAA15;DPP6;0.13090703675583182;0.3782348282069454;0.042342561009486517;0.05966883626904487;1.0
HFM1;MRPL3;0.02931520682285248;0.0728987858917926;0.005673662813212137;0.007388872526869427;0.0
NDST1;ITGA2B;0.12447443488833106;0.2845471781837521;0.047726927765312135;0.06272138588241635;0.0
FGF14;MYH3;0.15716928559344934;0.3169484200472221;0.032339130686127274;0.0399835929461725;0.0
MPI;STRA6;0.1634862176603094;0.3039587727315972;0.05854575966955523;0.07367232101728287;0.0
DPM2;ALG13;0.26808295031134355;0.5385429867715523;0.19349983785305444;0.2112745716509413;0.5
TCTN2;CEP41;0.3692473058375601;0.6861653638390429;0.4542173718093386;0.4694494191094766;1.0
TRPV4;HSPB1;0.31644114795147;0.5109315435183786;0.07697068528199709;0.08756662709821975;0.5
VPS13C;HPSE2;0.19145061570865504;0.3603886311106688;0.03945784617298589;0.046923980406030415;0.0
CAMK2A;SET;0.24027374214077;0.5651790202088047;0.2344084098085172;0.2692150325064417;0.5
BEST1;IMPG1;0.4690155824415024;0.6248564910493304;0.1594706887000557;0.1415840037027848;0.2
PROKR2;NUP85;0.16278982168147707;0.30241248678402616;0.01857978341051345;0.022320091681995863;0.0
ST3GAL3;SPTAN1;0.3261813636482209;0.6785821189136674;0.3845769516650737;0.4182482838658266;0.5
FANCB;CARD14;0.14463811637846113;0.2400023023596627;0.02749213195632269;0.028370907201600036;0.0
POMK;IRAK4;0.031037930154877862;0.0734466734335028;0.0019959122287884073;0.0023174252890116732;0.0
MAPKBP1;GATAD1;0.0014201477106188314;0.02609815971986706;6.104000721910651e-05;0.0013495619992563454;0.0
TGM5;ATPAF2;0.012962835812137164;0.04312692438129434;0.003498337316618812;0.0038928197335311313;0.0
IRF8;ORAI1;0.21636087771309676;0.3696807070929539;0.09765442413797536;0.10094106962889107;0.25
CDC73;CASR;0.3735727140984134;0.5734198408436633;0.2261304878712101;0.22503397151910207;0.5
TDRD9;NPHS2;0.1264309118135478;0.21827343710087968;0.006894453089041096;0.008715721690204929;0.0
B4GALNT1;AP4M1;0.2569856621555692;0.5060560618818042;0.18569956847246205;0.20589699990141613;1.0
TRAC;CD40LG;0.2761143310831101;0.4160741422758503;0.12712674914345778;0.12727009629610406;0.5
INVS;DCDC2;0.24771812417022504;0.4132266047714407;0.1178724674462911;0.12187405734367628;0.5
CDC14A;NARS2;0.11931648975679247;0.2445341561181516;0.02441887944316199;0.029419924607720013;0.5
NR2E3;RP2;0.4063605113417781;0.7622479028325266;0.6679504474859997;0.7452933539928208;1.0
FSHB;MCM4;0.10131157521041832;0.19739976680130786;0.02448357365882396;0.030999937972473718;0.0
KCNJ2;GABRB2;0.17767703338068766;0.3538814258420964;0.07543517512927995;0.08761107076492282;0.0
INPP5E;NPHP1;0.3764162871122131;0.6818129606536154;0.4189109378897601;0.4546872279104797;1.0
ATL1;FGF17;0.20582965837886896;0.3911440065263137;0.07144578228203534;0.08275051035424927;0.0
TBP;ATXN3;0.3629178423065265;0.6443102178577116;0.25067642448157823;0.2813063356255169;0.5
CD27;DNAJB11;0.09300852825053356;0.17336466894868946;0.03850833307105194;0.04735439143667285;0.0
RPL18;RPS28;0.3678121080191619;0.6128863003914029;0.4718781578739682;0.44626106420089706;1.0
RIPK1;BTK;0.30169475981960125;0.5011107750340499;0.13136273525914222;0.14311537513093398;1.0
HESX1;KCND3;0.20372933814541028;0.3947946531475725;0.050192929301980466;0.061552830321963264;0.0
TTI2;HERC2;0.22508424591830084;0.4716470515239095;0.09490543661241856;0.11461483038689825;1.0
TBX18;CRADD;0.0014201477106188314;0.02609815971986706;2.641042812540014e-05;0.0005433186131679937;0.0
ALPK3;NEB;0.13027916014843047;0.21834460849812853;0.016012601649876067;0.016029614425503037;0.0
SNRPE;RYR2;0.0014201477106188314;0.02609815971986706;4.8496898053131125e-05;0.0011707600563948936;0.0
DCDC2;MET;0.25891814947073155;0.4744889643890244;0.14906717977556194;0.18692582187748985;0.5
REEP6;MAK;0.4159658256470055;0.7947663352603265;0.8383291764472718;0.8773311515453197;1.0
TMEM126A;PSMB9;0.10900760048148707;0.20339838656128287;0.02352116082541425;0.02600616435243225;0.0
AGK;EPHA2;0.24004545892505605;0.44222610411177005;0.1113083778301415;0.11852268935703075;0.5
GJA8;RTN4IP1;0.1765336731902408;0.3738214842623633;0.05517758960900822;0.07856078096539855;0.0
PCDH19;PMP2;0.16575670710281104;0.3473246741812166;0.03930372147640946;0.04918489524456632;0.0
LRAT;TULP1;0.4115400375143977;0.7589117490362912;0.7228179171565458;0.7826635656194697;1.0
GP1BB;PQBP1;0.2932321786128866;0.5640447552378303;0.22530131225723024;0.2601279095161604;0.0
GIGYF2;FAM161A;0.1797535547587189;0.3525227216216231;0.038436525594715366;0.04537570937162677;0.0
NEK8;PIGW;0.14212706858519172;0.24070381412990846;0.03354824892775304;0.0327144768608879;0.0
TBC1D24;NLRP3;0.2438985521057948;0.4435948444227435;0.09974197491465887;0.11353856427897985;0.25
KARS1;VCP;0.2965816021180625;0.5588497300208758;0.050809416897778764;0.06101533782449215;0.25
OFD1;CRYBB3;0.19728405836793264;0.3665016925116669;0.0076120566461606596;0.008442221310034425;0.0
MOGS;SLC35A1;0.17474412632112485;0.35062169469622845;0.11236027081553218;0.12957531478238685;1.0
PIGG;PMPCB;0.2357585655300152;0.5816141316720046;0.2322016706584573;0.2728077416095097;0.0
LSS;SNRPE;0.517504493582232;0.7766225131800486;0.6207288171216631;0.6288630917573924;1.0
AMBN;NPHP1;0.12469247431185068;0.22833062632243345;0.010976030605701478;0.011764090396795554;0.0
HJV;CALM2;0.21056282865247405;0.3160622195408077;0.04348772663823874;0.04349412309810567;0.0
SIGMAR1;VAPB;0.2866373364282089;0.5093696697579732;0.19186769518283428;0.21056456615925007;1.0
PNKP;ACTL6B;0.2977963303958753;0.6035621515984708;0.2615942357323397;0.28691599638010096;1.0
DPAGT1;CCBE1;0.22215949222950224;0.40346448357189546;0.10409774211003384;0.11225979746092103;0.0
FOXE3;ALG14;0.1325672697569647;0.2708494161297144;0.041337768449284114;0.05223923142508495;0.0
AHDC1;ANLN;0.0014201477106188312;0.02609815971986706;3.3233264372760925e-05;0.0006650883911662184;0.0
RSPH1;PKD1L1;0.2180258472004718;0.3468616257253584;0.03947930390572557;0.04034510045365691;0.0
SCN8A;DENND5A;0.25398136546761424;0.5307267262093112;0.16178355075589246;0.1834334370177559;0.3333333333333333
NKX2-5;NUP214;0.13930607221171212;0.3241357314720681;0.0383085479126095;0.05455797721225415;0.0
NRL;CA4;0.4129959146439204;0.7842537725657197;0.7541533317265873;0.8065035167068758;1.0
EVC;HSPD1;0.16433986945369378;0.2990197905785275;0.040707009215681884;0.04825175389793989;0.0
CHN1;HSPB1;0.1673722958280833;0.29376032221451714;0.04081299694181531;0.04251066411635303;0.3333333333333333
EDN1;RPS15A;0.13234307456581254;0.2350127797621273;0.06024429331177835;0.06694258701522228;0.0
RPS28;PGAP1;0.15990642880515735;0.3360950721515583;0.0681208361383498;0.07975434093216459;0.0
CRYBB1;WFS1;0.2042943668494348;0.3277757316167103;0.049132957901316186;0.048710151430920286;0.5
LITAF;JPH1;0.4233095003813222;0.6424766495652715;0.4815200013097454;0.4840833383881408;1.0
UBQLN2;PFN1;0.4617487283003671;0.8304794389851153;0.8151785014688746;0.8359004899165066;1.0
BAG3;RBM20;0.3461148857239569;0.6156383284723648;0.3440537869411438;0.3568533892901525;0.5
MCCC1;PSENEN;0.0014201477106188314;0.02609815971986706;3.171445093214234e-05;0.0007156706352955906;0.0
NGF;ATP8A2;0.1133399912588567;0.24678491695540705;0.03368236257529416;0.048511609736017085;0.0
SBF1;UBE2A;0.1811777373328788;0.3612058322182876;0.057680355028762224;0.06509249985299505;0.0
FMN2;ANK3;0.2760624417504314;0.6165796563614689;0.20696238154038912;0.2451274856771025;1.0
ADH1C;KCNA5;0.0014201477106188314;0.02609815971986706;3.5826104754661047e-05;0.000821356496882726;0.0
SHH;WDR81;0.2265753279999705;0.4413964156566537;0.0960197240223822;0.11753892754207068;0.0
ARV1;SCN1A;0.2809753763859237;0.5716076159155234;0.21812115330157406;0.24721781939617604;0.3333333333333333
LRRC56;GAS2L2;0.5291802129498271;0.8852737074168624;0.8303671916926555;0.8585469044205797;1.0
ENPP1;SLC25A4;0.20440376346590827;0.3629140328633893;0.08742498072856246;0.1020830539850596;0.0
NAXD;TRIM32;0.1260846896463995;0.2666622974199865;0.03889106312257446;0.04913704775296781;0.0
TRPM1;GRK1;0.4580305086128008;0.6980153816633539;0.7029134128427292;0.7120247742928876;1.0
USP27X;MID2;0.4801084519142633;0.9097265223898271;0.9476549148440606;0.9445379029815464;1.0
COL12A1;PRDM5;0.2352369074056245;0.4192841914886791;0.10268529397095748;0.10738954053777217;0.25
GOSR2;CSTB;0.30192007181418434;0.5779392116804432;0.209304151850496;0.2361667827935537;1.0
ECEL1;TMEM38B;0.15748650126738115;0.29254225057915284;0.07427174399230788;0.08143409386549773;0.0
IFNG;CTSF;0.14241648102699886;0.3088526249521905;0.024689456664360638;0.03443880460489605;0.0
PLEKHM1;PIGT;0.23178053913227195;0.38212770815113895;0.09273688612123554;0.09162400476747523;0.0
ZFPM2;ARSG;0.08272128901846154;0.16551716293191318;0.007028728762146182;0.008857553794167682;0.0
IDS;CRADD;0.18294583665665626;0.396069422303295;0.06323282869031167;0.07652590600939639;0.0
IGBP1;FKTN;0.24426408709471165;0.4893586251260764;0.1175094496787287;0.138537791718294;0.0
CACNA1F;CRX;0.3529521342770705;0.5596629148078139;0.18404309070531327;0.17907284372857385;0.3333333333333333
UQCC2;CYP7B1;0.1341612363426947;0.27912010073742394;0.0320222789865658;0.03836629799705087;0.0
FTSJ1;RHOBTB2;0.2434285688720649;0.5336090570469638;0.1425085639582833;0.16141997896659765;0.0
COL3A1;TGM5;0.23854792425687954;0.3658905358940032;0.04594080551254444;0.0449897954624683;0.0
CREBBP;IL17RD;0.2437294847675995;0.4505265547086079;0.08484202282221097;0.10190128465139678;0.0
CAPN1;WDR81;0.23208353525286685;0.4693029955695913;0.1141735734656718;0.12936473210648036;0.0
PAX3;SOX10;0.32812740046955396;0.5458946228216237;0.22493103806746348;0.2373020955887342;1.0
TENM3;CTLA4;0.12922568346331706;0.2499559790131545;0.0350891583075639;0.04039525780564194;0.0
DES;MYH6;0.34196186974243625;0.6094056912714839;0.24515346957508055;0.26342523732764433;0.2
TSEN15;PDHA1;0.2254201944819129;0.5285741892998128;0.14982977693306473;0.1843631512120528;0.0
SNX14;HPSE2;0.08777279261051392;0.18230319148052845;0.018502027763390508;0.020370432310251527;0.0
CRYBB2;TTC21B;0.10156560812437304;0.18846618840396775;0.006770966897380554;0.008541457367672372;0.0
AGRN;NCF2;0.20167230418309973;0.3458491283723249;0.05138528710081433;0.057295603644804786;0.0
GNRHR;PROKR2;0.4304025172356061;0.7484178028493732;0.4440857177737312;0.4483789314124539;1.0
GPT2;FANCM;0.1686556276447041;0.3835841794593662;0.05248444750647314;0.07126820751351645;0.0
F9;WNT10B;0.04435138751035427;0.07713484005270985;0.00512228325136196;0.005590692789073404;0.0
SLC25A12;GNAO1;0.2608287595008515;0.5625145154842619;0.08552914060778465;0.10833696853863142;1.0
TBP;NDUFA1;0.22525362747573746;0.4552347687485589;0.0947697143658481;0.11121753224688664;0.0
SZT2;EGLN1;0.0014201477106188314;0.02609815971986706;2.6129760830068814e-05;0.0005022397160261062;0.0
EIF2S3;RBMX;0.24136942034713155;0.5006866796408161;0.1173743712418558;0.1263950061580236;1.0
CCDC39;ZMYND10;0.552190270388468;0.8995113741874478;0.8700876388531903;0.8879572263120044;1.0
NEK1;NEFH;0.3040006965049728;0.535474042205469;0.14485577910299394;0.16841291539502307;0.3333333333333333
AHDC1;DYNC1H1;0.19992407202458734;0.4502566884751568;0.1568633370378505;0.19029055974002534;1.0
GABRB3;MDH2;0.21949713136437848;0.4537256016384997;0.06132041906045664;0.07884981803795675;0.5
CCDC88C;ATXN1;0.3380703059560125;0.6212106348559658;0.1606630439979097;0.18965754790707;0.5
BMP15;TNFRSF4;0.02597180773154793;0.06431036255615134;0.003404535407532393;0.0041550884982660356;0.0
RARB;CENPE;0.1741602776552669;0.3519833777210697;0.09451074813195816;0.11308604609019325;0.0
SNTA1;CALM1;0.5658126782879672;0.8330789338749232;0.8335094414378119;0.8210131443785047;0.5
ZNF513;CRB1;0.3988840184730512;0.738658681387615;0.6104663989479305;0.6494462541794366;0.5
FANCI;LHB;0.18487571245038503;0.3186172925538788;0.035122242987202214;0.035725557290823176;0.0
CD3E;IL2RG;0.4669084881089116;0.6905245751970384;0.33325925073430124;0.35122257241996074;1.0
ABCA4;EYS;0.4301037297813174;0.7678263191485503;0.6771471535504968;0.7451607291322666;0.3333333333333333
